,MSSubClass,MSZoning,LotArea,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
859,SC60,RL,11029,3,Lvl,Corner,3,NWAmes,PosA,1Fam,2Story,6,7,1968,1984,Gable,HdBoard,HdBoard,BrkFace,220.0,3,3,CBlock,3,3,1,4,619,1,0,435,1054,3,Y,SBrkr,1512,1142,0,2654,1,0,2,1,4,4,9,8,1,Attchd,1968.0,Unf,2,619,3,3,2,0,65,0,0,222,0,Aug,2006,WD,Normal,250000
860,SC50,RL,7642,4,Lvl,Corner,3,Crawfor,Norm,1Fam,1.5Fin,7,8,1918,1998,Gable,Wd Sdng,Wd Sdng,None,0.0,4,3,BrkTil,3,3,0,1,0,1,0,912,912,4,Y,SBrkr,912,514,0,1426,0,0,1,1,3,4,7,8,1,Detchd,1925.0,Unf,1,216,3,3,2,0,240,0,0,0,0,Jun,2007,WD,Normal,189950
861,SC190,RL,11625,4,Lvl,Inside,3,Sawyer,Norm,2fmCon,1Story,5,4,1965,1965,Hip,Plywood,HdBoard,None,0.0,3,3,PConc,3,3,1,4,841,1,0,198,1039,5,Y,SBrkr,1039,0,0,1039,1,0,1,1,3,3,6,8,0,Attchd,1965.0,Unf,2,504,3,3,2,0,0,0,0,0,0,Apr,2010,WD,Normal,131500
862,SC20,RL,9672,4,Lvl,Corner,3,SawyerW,Norm,1Fam,1Story,6,5,1984,1985,Hip,HdBoard,Plywood,None,0.0,3,3,PConc,4,3,0,6,338,1,0,702,1040,3,Y,SBrkr,1097,0,0,1097,0,0,2,0,3,3,6,8,0,Attchd,1986.0,Unf,2,480,3,3,2,0,0,0,0,0,0,May,2010,WD,Normal,152000
863,SC20,RL,7931,4,Lvl,Inside,3,NAmes,Norm,1Fam,1Story,5,5,1959,1959,Hip,BrkFace,Plywood,None,0.0,3,3,CBlock,3,3,0,4,1148,1,0,0,1148,3,Y,SBrkr,1148,0,0,1148,1,0,1,0,3,3,6,8,0,Attchd,1959.0,Unf,1,672,3,3,2,0,0,0,0,0,0,Jul,2009,WD,Normal,132500
864,SC20,FV,8640,4,Lvl,Inside,3,Somerst,Norm,1Fam,1Story,7,5,2007,2008,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,5,3,0,1,0,1,0,1372,1372,5,Y,SBrkr,1372,0,0,1372,0,0,2,0,3,4,6,8,0,Attchd,2008.0,Fin,2,529,3,3,2,0,140,0,0,0,0,May,2008,New,Partial,250580
865,SC20,RL,8750,3,Lvl,Inside,3,NAmes,Norm,1Fam,1Story,5,6,1970,1970,Gable,MetalSd,MetalSd,BrkFace,76.0,3,3,CBlock,3,3,0,4,828,1,0,174,1002,3,Y,SBrkr,1002,0,0,1002,1,0,1,0,3,3,5,8,0,Detchd,1973.0,Unf,2,902,3,3,2,0,0,0,0,0,0,Aug,2009,WD,Normal,148500
866,SC20,RL,10656,3,HLS,Inside,3,Timber,Norm,1Fam,1Story,8,5,2006,2007,Gable,VinylSd,VinylSd,Stone,274.0,4,3,PConc,4,3,2,1,0,1,0,1638,1638,5,Y,SBrkr,1646,0,0,1646,0,0,2,0,3,4,6,8,1,Attchd,2007.0,RFn,3,870,3,3,2,192,80,0,0,0,0,Nov,2007,New,Partial,248900
867,SC20,RL,6970,4,Lvl,Corner,3,Sawyer,Feedr,1Fam,1Story,4,5,1961,1961,Gable,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,0,5,932,1,0,108,1040,3,Y,SBrkr,1120,0,0,1120,1,0,1,1,3,2,5,8,0,Attchd,1961.0,RFn,2,544,3,3,2,168,0,0,0,0,400,May,2007,WD,Normal,129000
868,SC60,RL,14762,2,Lvl,Corner,3,Gilbert,Feedr,1Fam,2Story,5,6,1948,1950,Gable,Plywood,Plywood,None,0.0,3,3,Slab,0,0,0,0,0,0,0,0,0,4,Y,SBrkr,1547,720,53,2320,0,0,2,0,2,3,7,8,1,Attchd,1979.0,Unf,2,672,3,3,1,120,144,0,0,0,0,May,2006,WD,Normal,169000
869,SC60,RL,9938,4,Lvl,Inside,3,SawyerW,Norm,1Fam,2Story,7,5,1993,1994,Gable,MetalSd,MetalSd,BrkFace,246.0,4,3,PConc,4,3,0,6,750,1,0,300,1050,5,Y,SBrkr,1062,887,0,1949,1,0,2,1,3,4,8,8,1,Attchd,1993.0,Fin,2,574,3,3,2,156,90,0,0,0,0,Jun,2010,WD,Normal,236000
870,SC20,RL,6600,4,Lvl,Inside,3,NAmes,PosN,1Fam,1Story,5,5,1962,1962,Hip,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,0,1,0,1,0,894,894,4,N,SBrkr,894,0,0,894,0,0,1,0,2,3,5,8,0,Detchd,1962.0,Unf,1,308,3,3,2,0,0,0,0,0,0,Aug,2009,WD,Normal,109500
871,SC60,RL,8750,4,Lvl,Inside,3,CollgCr,Norm,1Fam,2Story,6,5,1998,1998,Gable,VinylSd,VinylSd,BrkFace,116.0,3,3,PConc,4,3,0,6,505,1,0,299,804,5,Y,SBrkr,804,878,0,1682,0,0,2,1,3,4,7,8,0,Attchd,1998.0,RFn,2,523,3,3,2,0,77,0,0,0,0,Jun,2010,WD,Normal,200500
872,SC20,RL,8892,4,Lvl,Corner,3,NAmes,Norm,1Fam,1Story,5,7,1953,1996,Gable,WdShing,Wd Shng,None,0.0,4,3,Stone,3,3,2,1,0,1,0,105,105,4,Y,SBrkr,910,0,0,910,0,0,1,0,3,4,5,8,0,Attchd,1953.0,Unf,2,414,3,3,2,196,0,150,0,0,0,Oct,2008,WD,Normal,116000
873,SC40,RL,12144,4,Lvl,Inside,3,NAmes,Norm,1Fam,1Story,5,7,1949,1950,Gable,HdBoard,HdBoard,None,0.0,4,3,CBlock,3,3,0,3,375,1,0,457,832,4,Y,SBrkr,1036,0,232,1268,0,0,1,0,3,3,6,8,1,Attchd,1949.0,Unf,1,288,3,3,2,0,28,0,0,0,0,Sep,2009,WD,Normal,133000
874,SC50,RM,5720,4,Lvl,Inside,3,OldTown,Artery,1Fam,1.5Fin,5,6,1941,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,0,1,0,1,0,676,676,5,Y,SBrkr,676,455,0,1131,0,0,1,1,3,3,5,8,0,Detchd,1941.0,Unf,1,200,3,3,2,26,0,0,0,0,0,Aug,2009,WD,Abnorml,66500
875,SC60,FV,9000,4,Lvl,Inside,3,Somerst,Norm,1Fam,2Story,8,5,2007,2007,Gable,CemntBd,CmentBd,None,0.0,4,3,PConc,4,3,2,6,64,1,0,1120,1184,5,Y,SBrkr,1184,1426,0,2610,0,0,2,1,4,5,11,8,1,BuiltIn,2007.0,Fin,2,550,3,3,2,208,364,0,0,0,0,Aug,2007,New,Partial,303477
876,SC20,RL,25286,4,HLS,Inside,2,Mitchel,Norm,1Fam,1Story,4,5,1963,1963,Gable,HdBoard,Plywood,None,0.0,3,3,PConc,3,3,3,5,633,1,0,431,1064,4,Y,SBrkr,1040,0,0,1040,1,0,1,0,3,3,5,8,0,Attchd,1963.0,Unf,2,648,3,3,2,0,0,0,0,0,0,Jan,2007,WD,Normal,132250
877,SC60,RL,8834,4,Lvl,Inside,3,NridgHt,Norm,1Fam,2Story,9,5,2004,2005,Hip,VinylSd,VinylSd,Stone,216.0,4,3,PConc,5,3,0,6,1170,1,0,292,1462,5,Y,SBrkr,1462,762,0,2224,1,0,2,1,4,5,10,8,1,Attchd,2004.0,Fin,3,738,3,3,2,184,0,0,0,0,0,Jun,2009,WD,Normal,350000
878,SC85,RL,11782,3,Lvl,Inside,3,Sawyer,Norm,1Fam,SFoyer,5,7,1961,1995,Gable,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,2,5,899,1,0,210,1109,3,Y,SBrkr,1155,0,0,1155,1,0,1,0,3,4,6,6,0,Detchd,1987.0,Unf,2,576,3,3,2,192,0,0,0,0,400,Jun,2010,WD,Normal,148000
879,SC20,RL,7000,3,Lvl,CulDSac,3,CollgCr,Norm,1Fam,1Story,5,8,1978,2005,Gable,VinylSd,VinylSd,BrkFace,90.0,4,4,CBlock,3,3,0,5,646,1,0,218,864,5,Y,SBrkr,864,0,0,864,1,0,1,0,3,3,6,8,0,Attchd,1978.0,Unf,1,336,3,3,2,0,0,0,0,0,0,Jul,2009,WD,Normal,136500
880,SC20,RL,7024,4,Lvl,Inside,3,Edwards,Norm,1Fam,1Story,5,5,2005,2006,Gable,VinylSd,VinylSd,None,0.0,3,3,PConc,5,4,0,5,980,1,0,110,1090,4,Y,SBrkr,1090,0,0,1090,1,0,1,1,2,3,5,8,0,Attchd,2005.0,Fin,2,450,3,3,2,0,49,0,0,0,0,Jun,2007,WD,Normal,157000
881,SC50,RL,13758,3,Lvl,CulDSac,3,Timber,Norm,1Fam,1.5Fin,7,5,1990,1991,Gable,HdBoard,HdBoard,BrkFace,117.0,4,4,CBlock,4,3,1,2,902,1,0,254,1156,5,Y,SBrkr,1187,530,0,1717,0,0,2,1,3,4,7,8,1,Attchd,1990.0,RFn,2,400,3,3,2,168,36,0,0,0,0,Apr,2007,WD,Normal,187500
882,SC60,RL,9636,3,Lvl,Corner,3,Gilbert,Norm,1Fam,2Story,6,5,1992,1993,Gable,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,0,1,0,1,0,808,808,4,Y,SBrkr,808,785,0,1593,0,0,2,1,3,3,7,8,1,BuiltIn,1993.0,RFn,2,389,3,3,2,342,40,0,0,0,0,Dec,2009,WD,Normal,178000
883,SC75,RL,6204,4,Bnk,Inside,3,SWISU,Norm,1Fam,2.5Fin,4,5,1912,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,4,3,PConc,3,2,0,1,0,1,0,795,795,3,N,SBrkr,954,795,481,2230,1,0,1,0,5,3,10,8,0,Detchd,1997.0,Unf,1,440,3,4,2,0,188,0,0,0,0,Mar,2006,WD,Normal,118500
884,SC20,RL,7150,4,Lvl,Inside,3,NAmes,Norm,1Fam,1Story,5,5,1967,1967,Gable,HdBoard,HdBoard,BrkFace,60.0,3,3,CBlock,3,3,0,4,432,1,0,460,892,3,Y,SBrkr,892,0,0,892,0,0,1,0,3,3,5,8,0,Attchd,1967.0,RFn,1,288,3,3,2,0,0,0,0,0,0,Jul,2009,WD,Normal,100000
885,SC120,FV,5119,3,Lvl,CulDSac,3,Somerst,Norm,TwnhsE,1Story,9,5,1999,2000,Gable,MetalSd,MetalSd,BrkFace,60.0,4,3,PConc,5,3,2,6,1238,1,0,460,1698,5,Y,SBrkr,1709,0,0,1709,1,0,2,0,2,4,5,8,1,Attchd,1999.0,Fin,2,506,3,3,2,97,65,0,0,0,0,Jan,2008,CWD,Abnorml,328900
886,SC90,RL,8393,4,Lvl,Corner,3,NAmes,Norm,Duplex,1Story,5,5,1959,2005,Gable,MetalSd,MetalSd,BrkFace,122.0,3,3,CBlock,3,3,0,2,528,1,0,1098,1626,5,Y,SBrkr,1712,0,0,1712,0,0,2,0,4,3,8,8,0,Attchd,2005.0,Fin,2,588,3,3,2,272,54,0,0,0,0,Jun,2006,WD,Family,145000
887,SC50,RL,16466,3,Lvl,Inside,3,Edwards,Norm,1Fam,1.5Fin,5,7,1955,1955,Gable,MetalSd,MetalSd,None,0.0,3,4,PConc,3,3,0,1,0,1,0,816,816,3,Y,SBrkr,872,521,0,1393,0,0,1,1,3,3,8,8,0,Attchd,1955.0,Unf,1,300,3,3,2,121,0,0,0,265,0,Apr,2008,WD,Normal,135500
888,SC20,RL,15865,3,Lvl,Inside,2,NAmes,Norm,1Fam,1Story,8,6,1970,1970,Flat,Wd Sdng,Wd Sdng,None,0.0,4,4,PConc,3,4,3,5,351,3,823,1043,2217,5,Y,SBrkr,2217,0,0,2217,1,0,2,0,4,4,8,8,1,Attchd,1970.0,Unf,2,621,3,3,2,81,207,0,0,224,0,Oct,2007,WD,Normal,268000
889,SC20,RL,12160,4,Lvl,Inside,3,NAmes,Feedr,1Fam,1Story,6,4,1953,1953,Hip,Wd Sdng,Wd Sdng,BrkFace,90.0,3,3,CBlock,3,3,0,4,1024,1,0,481,1505,5,Y,SBrkr,1505,0,0,1505,1,0,1,0,2,3,6,8,1,Attchd,1953.0,RFn,2,505,3,3,2,0,0,0,162,0,0,Feb,2009,WD,Normal,149500
890,SC50,RL,8064,4,Lvl,Corner,3,NAmes,Artery,1Fam,1.5Fin,5,7,1949,2006,Gable,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,1,1,0,1,0,672,672,5,Y,SBrkr,672,252,0,924,0,0,1,0,3,3,6,8,1,Detchd,2003.0,Unf,2,576,3,3,2,0,0,0,0,0,2000,Jul,2007,WD,Normal,122900
891,SC60,RL,11184,4,Lvl,Inside,3,Sawyer,Norm,1Fam,2Story,6,5,1978,1978,Hip,HdBoard,HdBoard,BrkFace,92.0,3,3,CBlock,3,3,0,2,226,3,500,192,918,4,Y,SBrkr,918,765,0,1683,0,0,2,1,3,3,7,8,1,Attchd,1978.0,RFn,2,440,3,3,2,243,0,0,0,0,0,Jul,2009,WD,Normal,172500
892,SC20,RL,8414,4,Lvl,Inside,3,Sawyer,Norm,1Fam,1Story,6,8,1963,2003,Hip,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,0,6,663,1,0,396,1059,3,Y,SBrkr,1068,0,0,1068,0,1,1,0,3,3,6,8,0,Attchd,1963.0,RFn,1,264,3,3,2,192,0,0,0,0,0,Feb,2006,WD,Normal,154500
893,SC20,RL,13284,4,Lvl,Inside,3,Sawyer,PosN,1Fam,1Story,5,5,1954,1954,Gable,Wd Sdng,Plywood,None,0.0,3,3,PConc,4,3,1,4,1064,1,0,319,1383,3,Y,SBrkr,1383,0,0,1383,1,0,1,0,3,3,6,8,1,Attchd,1954.0,Unf,1,354,3,3,2,511,116,0,0,0,0,Jun,2008,WD,Normal,165000
894,SC90,RL,7018,4,Bnk,Inside,3,SawyerW,Norm,Duplex,1Story,5,5,1979,1979,Gable,Plywood,Plywood,None,0.0,3,3,Slab,0,0,0,0,0,0,0,0,0,3,Y,SBrkr,1535,0,0,1535,0,0,2,0,4,3,8,8,0,Attchd,1979.0,Unf,2,400,3,3,2,0,0,0,0,0,0,Jun,2009,WD,Alloca,118858
895,SC60,RL,7056,4,Lvl,Inside,3,NAmes,Norm,1Fam,2Story,6,5,1963,1963,Hip,HdBoard,HdBoard,BrkFace,415.0,3,3,CBlock,3,3,0,4,400,1,0,380,780,3,Y,SBrkr,983,813,0,1796,1,0,1,1,4,3,8,8,1,Attchd,1963.0,RFn,2,483,3,3,2,0,50,0,0,0,0,Oct,2008,WD,Normal,140000
896,SC30,RM,8765,4,Lvl,Inside,3,IDOTRR,Norm,1Fam,1Story,4,6,1936,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,0,5,285,1,0,666,951,5,N,SBrkr,951,0,0,951,0,0,1,0,2,3,6,8,0,Detchd,1936.0,Unf,1,327,3,3,2,0,28,0,0,0,0,Apr,2006,WD,Abnorml,106500
897,SC90,RL,7018,4,Lvl,Inside,3,SawyerW,Feedr,Duplex,2Story,5,5,1979,1979,Gable,Plywood,Plywood,None,0.0,3,3,Slab,0,0,0,0,0,0,0,0,0,3,Y,SBrkr,1120,1120,0,2240,0,0,2,0,6,3,12,8,0,Detchd,1979.0,Unf,2,528,3,3,2,154,0,0,0,0,0,Jun,2009,WD,Alloca,142953
898,SC20,RL,12919,3,Lvl,Inside,3,NridgHt,Norm,1Fam,1Story,9,5,2009,2010,Hip,VinylSd,VinylSd,Stone,760.0,5,3,PConc,5,3,3,6,2188,1,0,142,2330,5,Y,SBrkr,2364,0,0,2364,1,0,2,1,2,5,11,8,2,Attchd,2009.0,Fin,3,820,3,3,2,0,67,0,0,0,0,Mar,2010,New,Partial,611657
899,SC20,RL,6993,4,Lvl,Inside,3,Sawyer,Feedr,1Fam,1Story,5,7,1961,1994,Gable,HdBoard,Plywood,None,0.0,3,3,CBlock,3,3,0,4,465,1,0,447,912,3,Y,SBrkr,1236,0,0,1236,0,0,1,0,3,3,6,8,1,Attchd,1961.0,Unf,1,288,3,3,2,0,0,0,0,0,0,Jun,2006,WD,Normal,135000
900,SC20,RL,7340,3,Lvl,Inside,3,NAmes,Norm,1Fam,1Story,4,6,1971,1971,Gable,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,0,5,322,1,0,536,858,3,Y,SBrkr,858,0,0,858,0,0,1,0,2,3,4,8,0,Detchd,1979.0,Unf,1,684,3,3,2,0,0,0,0,0,0,Jun,2007,WD,Normal,110000
901,SC20,RL,8712,3,Lvl,Inside,3,NAmes,Norm,1Fam,1Story,5,7,1957,2000,Hip,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,1,4,860,1,0,132,992,3,Y,SBrkr,1306,0,0,1306,1,0,1,0,2,3,5,8,0,Detchd,1968.0,Unf,1,756,3,3,2,0,0,0,0,0,0,May,2009,WD,Normal,153000
902,SC60,RL,7875,4,Lvl,Inside,3,Gilbert,Norm,1Fam,2Story,7,5,2003,2003,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,0,1,0,1,0,783,783,5,Y,SBrkr,807,702,0,1509,0,0,2,1,3,4,8,8,1,Attchd,2003.0,Fin,2,393,3,3,2,0,75,0,0,0,0,Jul,2006,WD,Normal,180000
903,SC20,RL,14859,3,HLS,CulDSac,3,Gilbert,Norm,1Fam,1Story,7,5,2006,2006,Hip,VinylSd,VinylSd,BrkFace,27.0,4,3,PConc,4,3,0,1,0,1,0,1670,1670,5,Y,SBrkr,1670,0,0,1670,0,0,2,0,3,4,7,8,1,Attchd,2006.0,RFn,3,690,3,3,2,144,60,0,0,0,0,Aug,2006,New,Partial,240000
904,SC20,RL,6173,3,Lvl,Inside,3,Sawyer,Norm,1Fam,1Story,5,6,1967,1967,Gable,HdBoard,Wd Sdng,BrkFace,75.0,3,3,CBlock,3,3,0,6,599,1,0,277,876,3,Y,SBrkr,902,0,0,902,0,0,1,0,3,3,6,8,0,Attchd,1967.0,Unf,1,288,3,3,2,0,0,0,0,0,0,Aug,2007,WD,Normal,125500
905,SC20,RL,9920,4,Lvl,Inside,3,NAmes,Norm,1Fam,1Story,5,5,1954,1954,Gable,HdBoard,HdBoard,Stone,110.0,3,3,CBlock,3,3,0,3,354,2,290,412,1056,3,Y,SBrkr,1063,0,0,1063,1,0,1,0,3,3,6,8,0,Attchd,1954.0,RFn,1,280,3,3,2,0,0,164,0,0,0,Feb,2010,WD,Normal,128000
906,SC20,RL,13501,3,Lvl,Corner,3,Somerst,Norm,1Fam,1Story,8,5,2006,2006,Gable,VinylSd,VinylSd,Stone,208.0,4,3,PConc,4,3,0,6,63,1,0,1560,1623,5,Y,SBrkr,1636,0,0,1636,1,0,2,0,3,4,8,8,1,Attchd,2006.0,RFn,3,865,3,3,2,0,60,0,0,0,0,Jun,2007,WD,Normal,255000
907,SC50,RL,11500,3,Lvl,Inside,3,Crawfor,Norm,1Fam,1.5Fin,7,7,1936,1987,Gable,BrkFace,BrkFace,None,0.0,4,3,CBlock,4,3,0,3,223,1,0,794,1017,4,Y,SBrkr,1020,1037,0,2057,0,0,1,1,3,4,6,8,1,Attchd,1936.0,Fin,1,180,2,3,2,0,0,0,0,322,0,Jun,2006,WD,Normal,250000
908,SC20,RL,8885,3,Low,Inside,2,Mitchel,Norm,1Fam,1Story,5,5,1983,1983,Gable,HdBoard,HdBoard,None,0.0,3,3,CBlock,4,3,2,4,301,5,324,239,864,3,Y,SBrkr,902,0,0,902,1,0,1,0,2,3,5,8,0,Attchd,1983.0,Unf,2,484,3,3,2,164,0,0,0,0,0,Jun,2006,WD,Normal,131000
909,SC60,RL,12589,2,Lvl,Inside,3,Gilbert,Norm,1Fam,2Story,6,5,2005,2005,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,0,1,0,1,0,742,742,5,Y,SBrkr,742,742,0,1484,0,0,2,1,3,4,8,8,1,Attchd,2005.0,Fin,2,390,3,3,2,36,24,0,0,0,0,Jun,2009,WD,Normal,174000
910,SC90,RL,11600,4,Lvl,Corner,3,NAmes,Feedr,Duplex,2Story,5,5,1960,1960,Gable,MetalSd,MetalSd,BrkFace,361.0,3,3,CBlock,3,3,0,3,443,1,0,662,1105,3,Y,FuseA,1105,1169,0,2274,0,0,2,0,5,3,12,8,0,Detchd,1960.0,Unf,2,480,3,3,2,0,0,0,0,0,0,Jan,2010,WD,Normal,154300
911,SC20,RL,9286,3,Lvl,CulDSac,2,CollgCr,Norm,1Fam,1Story,5,7,1977,1989,Gable,HdBoard,Plywood,None,0.0,3,3,CBlock,4,4,2,5,196,1,0,1072,1268,3,Y,SBrkr,1268,0,0,1268,0,0,1,1,3,4,5,8,0,Detchd,1978.0,Unf,1,252,3,3,2,173,0,0,0,0,0,Oct,2009,WD,Normal,143500
912,SC30,RM,6120,4,Lvl,Inside,3,BrkSide,Norm,1Fam,1Story,5,7,1925,1950,Gable,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,0,3,489,1,0,279,768,3,N,SBrkr,1015,0,0,1015,0,0,1,0,3,3,6,7,0,Detchd,1925.0,Unf,1,450,3,3,2,0,0,112,0,120,620,Jul,2006,WD,Abnorml,88000
913,SC90,RH,6270,4,HLS,Inside,3,Crawfor,Norm,Duplex,2Story,5,6,1949,1950,Gable,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,0,4,284,1,0,717,1001,3,N,FuseA,1001,1001,0,2002,0,0,2,0,4,3,8,8,0,2Types,1949.0,Unf,3,871,3,3,2,0,0,0,0,0,0,Aug,2007,WD,Normal,145000
914,SC160,FV,3000,4,Lvl,Inside,3,Somerst,Norm,TwnhsE,2Story,6,5,2009,2009,Gable,VinylSd,VinylSd,Stone,76.0,4,3,PConc,4,3,2,6,294,1,0,318,612,5,Y,SBrkr,612,612,0,1224,0,0,2,1,2,4,4,8,0,Detchd,2009.0,RFn,2,528,3,3,2,0,234,0,0,0,0,Jun,2009,New,Partial,173733
915,SC160,RM,2001,4,Lvl,Inside,3,MeadowV,Norm,Twnhs,2Story,4,5,1970,1970,Gable,CemntBd,CmentBd,BrkFace,80.0,3,3,CBlock,3,3,0,1,0,1,0,546,546,2,Y,SBrkr,546,546,0,1092,0,0,1,1,3,3,6,8,0,Attchd,1970.0,Unf,1,286,3,3,2,0,0,0,0,0,0,Jan,2007,WD,Normal,75000
916,SC20,C (all),9000,4,Lvl,Inside,3,IDOTRR,Norm,1Fam,1Story,2,3,1949,1950,Gable,AsbShng,AsbShng,None,0.0,3,3,CBlock,3,3,2,4,50,1,0,430,480,3,N,FuseA,480,0,0,480,1,0,0,0,1,3,4,8,0,Detchd,1958.0,Unf,1,308,3,3,2,0,0,0,0,0,0,Oct,2006,WD,Abnorml,35311
917,SC20,RL,17140,4,Lvl,Inside,3,Edwards,Norm,1Fam,1Story,4,6,1956,1956,Gable,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,0,5,1059,1,0,75,1134,5,Y,FuseA,1229,0,0,1229,0,0,1,0,3,3,6,8,0,Attchd,1956.0,RFn,1,284,3,3,2,0,0,0,0,0,0,Apr,2009,WD,Normal,135000
918,SC60,RL,13125,3,Lvl,Corner,3,SawyerW,Norm,1Fam,2Story,7,5,1991,1991,Gable,HdBoard,HdBoard,None,0.0,4,3,PConc,5,3,1,4,48,6,634,422,1104,5,Y,SBrkr,912,1215,0,2127,1,0,2,1,4,4,8,8,1,Attchd,1991.0,RFn,3,833,3,3,2,72,192,224,0,0,0,Nov,2007,WD,Normal,238000
919,SC20,RL,11029,3,Lvl,Corner,3,NAmes,Norm,1Fam,1Story,6,8,1958,2002,Hip,MetalSd,MetalSd,None,0.0,5,3,CBlock,4,3,0,5,528,4,411,245,1184,5,Y,SBrkr,1414,0,0,1414,1,0,1,0,3,3,6,7,1,Attchd,1990.0,Unf,2,601,3,3,2,0,51,0,0,190,0,May,2008,WD,Normal,176500
920,SC60,RL,8462,3,Lvl,Inside,3,SawyerW,Norm,1Fam,2Story,6,5,1994,1994,Gable,HdBoard,HdBoard,BrkFace,105.0,4,4,PConc,4,4,0,6,814,1,0,114,928,5,Y,SBrkr,936,785,0,1721,0,1,2,1,3,4,7,8,0,Attchd,1994.0,RFn,2,471,3,3,2,300,87,0,0,0,0,Jul,2007,WD,Normal,201000
921,SC90,RL,8777,4,Lvl,Inside,3,Edwards,Feedr,Duplex,1.5Fin,5,7,1900,2003,Gable,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,0,5,1084,1,0,188,1272,4,Y,SBrkr,1272,928,0,2200,2,0,2,2,4,3,9,8,0,No,1900.0,No,0,0,0,0,0,0,70,0,0,0,0,Sep,2008,WD,Normal,145900
922,SC20,RL,10237,4,Lvl,Inside,3,Gilbert,RRAn,1Fam,1Story,6,5,2005,2006,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,0,6,28,1,0,1288,1316,5,Y,SBrkr,1316,0,0,1316,0,0,2,0,3,4,6,8,1,Attchd,2005.0,Fin,2,397,3,3,2,100,0,0,23,0,0,Oct,2006,New,Partial,169990
923,SC120,RL,8012,4,Lvl,Inside,3,SawyerW,Norm,TwnhsE,1Story,6,5,1993,1994,Gable,Plywood,Plywood,None,0.0,4,3,PConc,4,3,0,2,165,6,841,598,1604,5,Y,SBrkr,1617,0,0,1617,1,0,2,0,2,4,5,8,1,Attchd,1993.0,RFn,2,533,3,3,2,0,69,0,0,0,0,Jul,2008,WD,Normal,193000
924,SC20,RL,10240,4,Lvl,Inside,3,NWAmes,Norm,1Fam,1Story,6,6,1980,1980,Gable,Plywood,Plywood,BrkFace,157.0,3,4,CBlock,4,3,0,4,625,2,1061,0,1686,3,Y,SBrkr,1686,0,0,1686,1,0,2,0,3,3,7,8,1,Attchd,1980.0,Unf,2,612,3,3,2,384,131,0,0,0,0,May,2006,WD,Normal,207500
925,SC20,RL,15611,3,Lvl,Corner,3,NWAmes,Norm,1Fam,1Story,5,6,1977,1977,Gable,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,2,5,767,2,93,266,1126,3,Y,SBrkr,1126,0,0,1126,0,1,2,0,3,5,6,8,0,Attchd,1977.0,RFn,2,540,3,3,2,180,0,0,0,0,0,Mar,2008,WD,Abnorml,175000
926,SC60,RL,11999,4,Lvl,Inside,3,NridgHt,Norm,1Fam,2Story,8,5,2003,2004,Hip,VinylSd,VinylSd,BrkFace,340.0,4,3,PConc,4,3,0,1,0,1,0,1181,1181,5,Y,SBrkr,1234,1140,0,2374,0,0,2,1,4,5,10,8,1,BuiltIn,2003.0,Fin,3,656,3,3,2,104,100,0,0,0,0,May,2007,WD,Normal,285000
